,Country/Region,Date,Confirmed,Deaths,Recovered
2671,Cote d'Ivoire,3/26/20,96,0,3
2672,Cote d'Ivoire,3/27/20,101,0,3
2673,Cote d'Ivoire,3/28/20,101,0,3
2674,Cote d'Ivoire,3/29/20,165,1,4
2675,Cote d'Ivoire,3/30/20,168,1,6
2676,Cote d'Ivoire,3/31/20,179,1,7
2677,Cote d'Ivoire,4/1/20,190,1,9
2678,Cote d'Ivoire,4/10/20,444,3,52
2679,Cote d'Ivoire,4/11/20,533,4,58
2680,Cote d'Ivoire,4/12/20,574,5,85
2681,Cote d'Ivoire,4/13/20,626,6,89
2682,Cote d'Ivoire,4/14/20,638,6,114
2683,Cote d'Ivoire,4/15/20,638,6,114
2684,Cote d'Ivoire,4/16/20,654,6,146
2685,Cote d'Ivoire,4/17/20,688,6,193
2686,Cote d'Ivoire,4/18/20,801,8,239
2687,Cote d'Ivoire,4/19/20,847,9,260
2688,Cote d'Ivoire,4/2/20,194,1,15
2689,Cote d'Ivoire,4/20/20,847,9,260
2690,Cote d'Ivoire,4/21/20,916,13,303
2691,Cote d'Ivoire,4/22/20,952,14,310
2692,Cote d'Ivoire,4/23/20,1004,14,359
2693,Cote d'Ivoire,4/24/20,1077,14,419
2694,Cote d'Ivoire,4/25/20,1077,14,419
2695,Cote d'Ivoire,4/26/20,1150,14,468
2696,Cote d'Ivoire,4/27/20,1164,14,499
2697,Cote d'Ivoire,4/28/20,1183,14,525
2698,Cote d'Ivoire,4/29/20,1238,14,557
2699,Cote d'Ivoire,4/3/20,218,1,19
2700,Cote d'Ivoire,4/30/20,1275,14,574
2701,Cote d'Ivoire,4/4/20,245,1,25
2702,Cote d'Ivoire,4/5/20,261,3,37
2703,Cote d'Ivoire,4/6/20,323,3,41
2704,Cote d'Ivoire,4/7/20,349,3,41
2705,Cote d'Ivoire,4/8/20,384,3,48
2706,Cote d'Ivoire,4/9/20,444,3,52
2707,Cote d'Ivoire,5/1/20,1333,15,597
2708,Cote d'Ivoire,5/2/20,1362,15,622
2709,Cote d'Ivoire,5/3/20,1398,17,653
2710,Cote d'Ivoire,5/4/20,1432,17,693
2711,Cote d'Ivoire,5/5/20,1464,18,701
2712,Cote d'Ivoire,5/6/20,1516,18,721
2713,Cote d'Ivoire,5/7/20,1571,20,742
2714,Croatia,2/25/20,1,0,0
2715,Croatia,2/26/20,3,0,0
2716,Croatia,2/27/20,3,0,0
2717,Croatia,2/28/20,5,0,0
2718,Croatia,2/29/20,6,0,0
2719,Croatia,3/1/20,7,0,0
2720,Croatia,3/10/20,14,0,0
2721,Croatia,3/11/20,19,0,0
2722,Croatia,3/12/20,19,0,0
2723,Croatia,3/13/20,32,0,1
2724,Croatia,3/14/20,38,0,1
2725,Croatia,3/15/20,49,0,1
2726,Croatia,3/16/20,57,0,2
2727,Croatia,3/17/20,65,0,4
2728,Croatia,3/18/20,81,0,4
2729,Croatia,3/19/20,105,1,5
2730,Croatia,3/2/20,7,0,0
2731,Croatia,3/20/20,128,1,5
2732,Croatia,3/21/20,206,1,5
2733,Croatia,3/22/20,254,1,5
2734,Croatia,3/23/20,315,1,5
2735,Croatia,3/24/20,382,1,5
2736,Croatia,3/25/20,442,1,22
2737,Croatia,3/26/20,495,3,22
2738,Croatia,3/27/20,586,3,37
2739,Croatia,3/28/20,657,5,45
2740,Croatia,3/29/20,713,6,52
2741,Croatia,3/3/20,9,0,0
2742,Croatia,3/30/20,790,6,67
2743,Croatia,3/31/20,867,6,67
2744,Croatia,3/4/20,10,0,0
2745,Croatia,3/5/20,10,0,0
2746,Croatia,3/6/20,11,0,0
2747,Croatia,3/7/20,12,0,0
2748,Croatia,3/8/20,12,0,0
2749,Croatia,3/9/20,12,0,0
2750,Croatia,4/1/20,963,6,73
2751,Croatia,4/10/20,1495,21,231
2752,Croatia,4/11/20,1534,21,323
2753,Croatia,4/12/20,1600,23,373
2754,Croatia,4/13/20,1650,25,400
2755,Croatia,4/14/20,1704,31,415
2756,Croatia,4/15/20,1741,33,473
2757,Croatia,4/16/20,1791,35,529
2758,Croatia,4/17/20,1814,36,600
2759,Croatia,4/18/20,1832,39,615
2760,Croatia,4/19/20,1871,47,709
2761,Croatia,4/2/20,1011,7,88
2762,Croatia,4/20/20,1881,47,771
2763,Croatia,4/21/20,1908,48,801
2764,Croatia,4/22/20,1950,48,869
2765,Croatia,4/23/20,1981,50,883
2766,Croatia,4/24/20,2009,51,982
2767,Croatia,4/25/20,2016,54,1034
2768,Croatia,4/26/20,2030,55,1103
2769,Croatia,4/27/20,2039,59,1166
2770,Croatia,4/28/20,2047,63,1232
2771,Croatia,4/29/20,2062,67,1288
2772,Croatia,4/3/20,1079,8,92
2773,Croatia,4/30/20,2076,69,1348
2774,Croatia,4/4/20,1126,12,119
2775,Croatia,4/5/20,1182,15,125
2776,Croatia,4/6/20,1222,16,130
2777,Croatia,4/7/20,1282,18,167
2778,Croatia,4/8/20,1343,19,179
2779,Croatia,4/9/20,1407,20,219
2780,Croatia,5/1/20,2085,75,1421
2781,Croatia,5/2/20,2088,77,1463
2782,Croatia,5/3/20,2096,79,1489
2783,Croatia,5/4/20,2101,80,1522
2784,Croatia,5/5/20,2112,83,1560
2785,Croatia,5/6/20,2119,85,1601
2786,Croatia,5/7/20,2125,86,1641
2787,Cuba,3/12/20,3,0,0
2788,Cuba,3/13/20,4,0,0
2789,Cuba,3/14/20,4,0,0
2790,Cuba,3/15/20,4,0,0
2791,Cuba,3/16/20,4,0,0
2792,Cuba,3/17/20,5,0,0
2793,Cuba,3/18/20,7,1,0
2794,Cuba,3/19/20,11,1,0
2795,Cuba,3/20/20,16,1,0
2796,Cuba,3/21/20,21,1,0
2797,Cuba,3/22/20,35,1,0
2798,Cuba,3/23/20,40,1,0
2799,Cuba,3/24/20,48,1,1
2800,Cuba,3/25/20,57,1,1
2801,Cuba,3/26/20,67,2,1
2802,Cuba,3/27/20,80,2,4
2803,Cuba,3/28/20,119,3,4
2804,Cuba,3/29/20,139,3,4
2805,Cuba,3/30/20,170,4,4
2806,Cuba,3/31/20,186,6,8
2807,Cuba,4/1/20,212,6,12
2808,Cuba,4/10/20,564,15,51
2809,Cuba,4/11/20,620,16,77
2810,Cuba,4/12/20,669,18,92
2811,Cuba,4/13/20,726,21,121
2812,Cuba,4/14/20,766,21,132
2813,Cuba,4/15/20,814,24,151
2814,Cuba,4/16/20,862,27,171
2815,Cuba,4/17/20,923,31,192
2816,Cuba,4/18/20,986,32,227
2817,Cuba,4/19/20,1035,34,255
2818,Cuba,4/2/20,233,6,13
2819,Cuba,4/20/20,1087,36,285
2820,Cuba,4/21/20,1137,38,309
2821,Cuba,4/22/20,1189,40,341
2822,Cuba,4/23/20,1235,43,365
2823,Cuba,4/24/20,1285,49,416
2824,Cuba,4/25/20,1337,51,437
2825,Cuba,4/26/20,1369,54,501
2826,Cuba,4/27/20,1389,56,525
2827,Cuba,4/28/20,1437,58,575
2828,Cuba,4/29/20,1467,58,617
2829,Cuba,4/3/20,269,6,15
2830,Cuba,4/30/20,1501,61,681
2831,Cuba,4/4/20,288,6,15
2832,Cuba,4/5/20,320,8,15
2833,Cuba,4/6/20,350,9,18
2834,Cuba,4/7/20,396,11,27
2835,Cuba,4/8/20,457,12,27
2836,Cuba,4/9/20,515,15,28
2837,Cuba,5/1/20,1537,64,714
2838,Cuba,5/2/20,1611,66,765
2839,Cuba,5/3/20,1649,67,827
2840,Cuba,5/4/20,1668,69,876
2841,Cuba,5/5/20,1685,69,954
2842,Cuba,5/6/20,1703,69,1001
2843,Cuba,5/7/20,1729,73,1031
2844,Cyprus,3/10/20,3,0,0
2845,Cyprus,3/11/20,6,0,0
2846,Cyprus,3/12/20,6,0,0
2847,Cyprus,3/13/20,14,0,0
2848,Cyprus,3/14/20,26,0,0
2849,Cyprus,3/15/20,26,0,0
2850,Cyprus,3/16/20,33,0,0
2851,Cyprus,3/17/20,46,0,0
2852,Cyprus,3/18/20,49,0,0
2853,Cyprus,3/19/20,67,0,0
2854,Cyprus,3/20/20,67,0,0
2855,Cyprus,3/21/20,84,0,0
2856,Cyprus,3/22/20,95,1,3
2857,Cyprus,3/23/20,116,1,3
2858,Cyprus,3/24/20,124,3,3
2859,Cyprus,3/25/20,132,3,3
2860,Cyprus,3/26/20,146,3,4
2861,Cyprus,3/27/20,162,5,15
2862,Cyprus,3/28/20,179,5,15
2863,Cyprus,3/29/20,214,5,15
2864,Cyprus,3/30/20,230,7,22
2865,Cyprus,3/31/20,262,8,23
2866,Cyprus,3/9/20,2,0,0
2867,Cyprus,4/1/20,320,9,28
2868,Cyprus,4/10/20,595,10,58
2869,Cyprus,4/11/20,616,10,61
2870,Cyprus,4/12/20,633,11,65
2871,Cyprus,4/13/20,662,12,65
2872,Cyprus,4/14/20,695,12,65
2873,Cyprus,4/15/20,715,12,65
2874,Cyprus,4/16/20,735,12,77
2875,Cyprus,4/17/20,750,12,77
2876,Cyprus,4/18/20,761,12,79
2877,Cyprus,4/19/20,767,12,81
2878,Cyprus,4/2/20,356,10,28
2879,Cyprus,4/20/20,772,12,81
2880,Cyprus,4/21/20,784,12,98
2881,Cyprus,4/22/20,790,13,98
2882,Cyprus,4/23/20,795,13,98
2883,Cyprus,4/24/20,804,14,98
2884,Cyprus,4/25/20,810,14,148
2885,Cyprus,4/26/20,817,14,148
2886,Cyprus,4/27/20,822,15,148
2887,Cyprus,4/28/20,837,15,148
2888,Cyprus,4/29/20,843,15,148
2889,Cyprus,4/3/20,396,11,28
2890,Cyprus,4/30/20,850,15,296
2891,Cyprus,4/4/20,426,11,33
2892,Cyprus,4/5/20,446,9,37
2893,Cyprus,4/6/20,465,9,45
2894,Cyprus,4/7/20,494,9,47
2895,Cyprus,4/8/20,526,9,52
2896,Cyprus,4/9/20,564,10,53
2897,Cyprus,5/1/20,857,15,296
2898,Cyprus,5/2/20,864,15,296
2899,Cyprus,5/3/20,872,15,296
2900,Cyprus,5/4/20,874,15,296
2901,Cyprus,5/5/20,878,15,296
2902,Cyprus,5/6/20,883,15,296
2903,Cyprus,5/7/20,889,15,400
2972,Denmark,2/27/20,1,0,0
2973,Denmark,2/28/20,1,0,0
2974,Denmark,2/29/20,3,0,0
2975,Denmark,3/1/20,4,0,0
2976,Denmark,3/10/20,264,0,1
2977,Denmark,3/11/20,444,0,1
2978,Denmark,3/12/20,617,0,1
2979,Denmark,3/13/20,804,0,1
2980,Denmark,3/14/20,836,1,1
2981,Denmark,3/15/20,875,2,1
2982,Denmark,3/16/20,933,3,1
2983,Denmark,3/17/20,1025,4,1
2984,Denmark,3/18/20,1116,4,1
2985,Denmark,3/19/20,1225,6,1
2986,Denmark,3/2/20,4,0,0
2987,Denmark,3/20/20,1337,9,1
2988,Denmark,3/21/20,1420,13,1
2989,Denmark,3/22/20,1514,13,1
2990,Denmark,3/23/20,1572,24,1
2991,Denmark,3/24/20,1718,32,36
2992,Denmark,3/25/20,1862,34,41
2993,Denmark,3/26/20,2023,41,50
2994,Denmark,3/27/20,2200,52,57
2995,Denmark,3/28/20,2366,65,57
2996,Denmark,3/29/20,2564,72,73
2997,Denmark,3/3/20,6,0,0
2998,Denmark,3/30/20,2755,77,73
2999,Denmark,3/31/20,3039,90,77
3000,Denmark,3/4/20,11,0,0
3001,Denmark,3/5/20,11,0,0
3002,Denmark,3/6/20,24,0,1
3003,Denmark,3/7/20,24,0,1
3004,Denmark,3/8/20,37,0,1
3005,Denmark,3/9/20,92,0,1
3006,Denmark,4/1/20,3290,104,971
3007,Denmark,4/10/20,6014,247,1929
3008,Denmark,4/11/20,6191,260,2111
3009,Denmark,4/12/20,6369,273,2291
3010,Denmark,4/13/20,6513,285,2403
3011,Denmark,4/14/20,6706,299,2689
3012,Denmark,4/15/20,6876,309,2925
3013,Denmark,4/16/20,7074,321,3203
3014,Denmark,4/17/20,7268,336,3571
3015,Denmark,4/18/20,7437,346,4031
3016,Denmark,4/19/20,7580,355,4328
3017,Denmark,4/2/20,3573,123,1172
3018,Denmark,4/20/20,7711,364,4499
3019,Denmark,4/21/20,7891,370,4889
3020,Denmark,4/22/20,8108,384,5276
3021,Denmark,4/23/20,8271,394,5573
3022,Denmark,4/24/20,8408,403,5715
3023,Denmark,4/25/20,8643,418,5858
3024,Denmark,4/26/20,8773,422,5994
3025,Denmark,4/27/20,8896,427,6148
3026,Denmark,4/28/20,9049,434,6313
3027,Denmark,4/29/20,9206,443,6558
3028,Denmark,4/3/20,3946,139,1287
3029,Denmark,4/30/20,9356,452,6741
3030,Denmark,4/4/20,4269,161,1379
3031,Denmark,4/5/20,4561,179,1429
3032,Denmark,4/6/20,4875,187,1489
3033,Denmark,4/7/20,5266,203,1621
3034,Denmark,4/8/20,5597,218,1763
3035,Denmark,4/9/20,5830,237,1883
3036,Denmark,5/1/20,9509,460,6924
3037,Denmark,5/2/20,9605,475,7084
3038,Denmark,5/3/20,9721,484,7183
3039,Denmark,5/4/20,9868,493,7284
3040,Denmark,5/5/20,10019,503,7492
3041,Denmark,5/6/20,10136,506,7689
3042,Denmark,5/7/20,10281,514,7907
3134,Djibouti,3/18/20,1,0,0
3135,Djibouti,3/19/20,1,0,0
3136,Djibouti,3/20/20,1,0,0
3137,Djibouti,3/21/20,1,0,0
3138,Djibouti,3/22/20,1,0,0
3139,Djibouti,3/23/20,3,0,0
3140,Djibouti,3/24/20,3,0,0
3141,Djibouti,3/25/20,11,0,0
3142,Djibouti,3/26/20,11,0,0
3143,Djibouti,3/27/20,12,0,0
3144,Djibouti,3/28/20,14,0,0
3145,Djibouti,3/29/20,18,0,0
3146,Djibouti,3/30/20,18,0,0
3147,Djibouti,3/31/20,30,0,0
3148,Djibouti,4/1/20,33,0,0
3149,Djibouti,4/10/20,150,1,36
3150,Djibouti,4/11/20,187,2,36
3151,Djibouti,4/12/20,214,2,36
3152,Djibouti,4/13/20,298,2,41
3153,Djibouti,4/14/20,363,2,53
3154,Djibouti,4/15/20,435,2,71
3155,Djibouti,4/16/20,591,2,73
3156,Djibouti,4/17/20,732,2,76
3157,Djibouti,4/18/20,732,2,76
3158,Djibouti,4/19/20,846,2,102
3159,Djibouti,4/2/20,40,0,0
3160,Djibouti,4/20/20,846,2,102
3161,Djibouti,4/21/20,945,2,112
3162,Djibouti,4/22/20,974,2,183
3163,Djibouti,4/23/20,986,2,252
3164,Djibouti,4/24/20,999,2,330
3165,Djibouti,4/25/20,1008,2,373
3166,Djibouti,4/26/20,1023,2,411
3167,Djibouti,4/27/20,1035,2,477
3168,Djibouti,4/28/20,1072,2,498
3169,Djibouti,4/29/20,1077,2,599
3170,Djibouti,4/3/20,49,0,8
3171,Djibouti,4/30/20,1089,2,642
3172,Djibouti,4/4/20,50,0,8
3173,Djibouti,4/5/20,59,0,9
3174,Djibouti,4/6/20,90,0,9
3175,Djibouti,4/7/20,90,0,9
3176,Djibouti,4/8/20,135,0,25
3177,Djibouti,4/9/20,135,0,25
3178,Djibouti,5/1/20,1097,2,672
3179,Djibouti,5/2/20,1112,2,686
3180,Djibouti,5/3/20,1112,2,686
3181,Djibouti,5/4/20,1116,2,713
3182,Djibouti,5/5/20,1120,2,745
3183,Djibouti,5/6/20,1124,3,755
3184,Djibouti,5/7/20,1133,3,799
3185,Dominica,3/22/20,1,0,0
3186,Dominica,3/23/20,2,0,0
3187,Dominica,3/24/20,2,0,0
3188,Dominica,3/25/20,7,0,0
3189,Dominica,3/26/20,11,0,0
3190,Dominica,3/27/20,11,0,0
3191,Dominica,3/28/20,11,0,0
3192,Dominica,3/29/20,11,0,0
3193,Dominica,3/30/20,11,0,0
3194,Dominica,3/31/20,12,0,0
3195,Dominica,4/1/20,12,0,0
3196,Dominica,4/10/20,16,0,5
3197,Dominica,4/11/20,16,0,5
3198,Dominica,4/12/20,16,0,8
3199,Dominica,4/13/20,16,0,8
3200,Dominica,4/14/20,16,0,8
3201,Dominica,4/15/20,16,0,8
3202,Dominica,4/16/20,16,0,8
3203,Dominica,4/17/20,16,0,8
3204,Dominica,4/18/20,16,0,8
3205,Dominica,4/19/20,16,0,8
3206,Dominica,4/2/20,12,0,0
3207,Dominica,4/20/20,16,0,8
3208,Dominica,4/21/20,16,0,8
3209,Dominica,4/22/20,16,0,9
3210,Dominica,4/23/20,16,0,9
3211,Dominica,4/24/20,16,0,10
3212,Dominica,4/25/20,16,0,13
3213,Dominica,4/26/20,16,0,13
3214,Dominica,4/27/20,16,0,13
3215,Dominica,4/28/20,16,0,13
3216,Dominica,4/29/20,16,0,13
3217,Dominica,4/3/20,12,0,0
3218,Dominica,4/30/20,16,0,13
3219,Dominica,4/4/20,14,0,0
3220,Dominica,4/5/20,14,0,0
3221,Dominica,4/6/20,15,0,1
3222,Dominica,4/7/20,15,0,1
3223,Dominica,4/8/20,15,0,1
3224,Dominica,4/9/20,15,0,1
3225,Dominica,5/1/20,16,0,13
3226,Dominica,5/2/20,16,0,13
3227,Dominica,5/3/20,16,0,13
3228,Dominica,5/4/20,16,0,13
3229,Dominica,5/5/20,16,0,14
3230,Dominica,5/6/20,16,0,14
3231,Dominica,5/7/20,16,0,14
3232,Dominican Republic,3/1/20,1,0,0
3233,Dominican Republic,3/10/20,5,0,0
3234,Dominican Republic,3/11/20,5,0,0
3235,Dominican Republic,3/12/20,5,0,0
3236,Dominican Republic,3/13/20,5,0,0
3237,Dominican Republic,3/14/20,11,0,0
3238,Dominican Republic,3/15/20,11,0,0
3239,Dominican Republic,3/16/20,11,0,0
3240,Dominican Republic,3/17/20,21,1,0
3241,Dominican Republic,3/18/20,21,1,0
3242,Dominican Republic,3/19/20,34,2,0
3243,Dominican Republic,3/2/20,1,0,0
3244,Dominican Republic,3/20/20,72,2,0
3245,Dominican Republic,3/21/20,112,2,0
3246,Dominican Republic,3/22/20,202,3,0
3247,Dominican Republic,3/23/20,245,3,0
3248,Dominican Republic,3/24/20,312,6,3
3249,Dominican Republic,3/25/20,392,10,3
3250,Dominican Republic,3/26/20,488,10,3
3251,Dominican Republic,3/27/20,581,20,3
3252,Dominican Republic,3/28/20,719,28,3
3253,Dominican Republic,3/29/20,859,39,3
3254,Dominican Republic,3/3/20,1,0,0
3255,Dominican Republic,3/30/20,901,42,4
3256,Dominican Republic,3/31/20,1109,51,5
3257,Dominican Republic,3/4/20,1,0,0
3258,Dominican Republic,3/5/20,1,0,0
3259,Dominican Republic,3/6/20,2,0,0
3260,Dominican Republic,3/7/20,2,0,0
3261,Dominican Republic,3/8/20,5,0,0
3262,Dominican Republic,3/9/20,5,0,0
3263,Dominican Republic,4/1/20,1284,57,9
3264,Dominican Republic,4/10/20,2620,126,98
3265,Dominican Republic,4/11/20,2759,135,108
3266,Dominican Republic,4/12/20,2967,173,131
3267,Dominican Republic,4/13/20,3167,177,152
3268,Dominican Republic,4/14/20,3286,183,162
3269,Dominican Republic,4/15/20,3614,189,208
3270,Dominican Republic,4/16/20,3755,196,215
3271,Dominican Republic,4/17/20,4126,200,268
3272,Dominican Republic,4/18/20,4335,217,312
3273,Dominican Republic,4/19/20,4680,226,363
3274,Dominican Republic,4/2/20,1380,60,16
3275,Dominican Republic,4/20/20,4964,235,416
3276,Dominican Republic,4/21/20,5044,245,463
3277,Dominican Republic,4/22/20,5300,260,581
3278,Dominican Republic,4/23/20,5543,265,581
3279,Dominican Republic,4/24/20,5749,267,763
3280,Dominican Republic,4/25/20,5926,273,822
3281,Dominican Republic,4/26/20,6135,278,910
3282,Dominican Republic,4/27/20,6293,282,993
3283,Dominican Republic,4/28/20,6416,286,1165
3284,Dominican Republic,4/29/20,6652,293,1228
3285,Dominican Republic,4/3/20,1488,68,16
3286,Dominican Republic,4/30/20,6972,301,1301
3287,Dominican Republic,4/4/20,1488,68,16
3288,Dominican Republic,4/5/20,1745,82,17
3289,Dominican Republic,4/6/20,1828,86,33
3290,Dominican Republic,4/7/20,1956,98,36
3291,Dominican Republic,4/8/20,2111,108,50
3292,Dominican Republic,4/9/20,2349,118,80
3293,Dominican Republic,5/1/20,7288,313,1387
3294,Dominican Republic,5/2/20,7578,326,1481
3295,Dominican Republic,5/3/20,7954,333,1606
3296,Dominican Republic,5/4/20,8235,346,1771
3297,Dominican Republic,5/5/20,8480,354,1905
3298,Dominican Republic,5/6/20,8807,362,1960
3299,Dominican Republic,5/7/20,9095,373,2064
3300,Ecuador,3/1/20,6,0,0
3301,Ecuador,3/10/20,15,0,0
3302,Ecuador,3/11/20,17,0,0
3303,Ecuador,3/12/20,17,0,0
3304,Ecuador,3/13/20,17,0,0
3305,Ecuador,3/14/20,28,2,0
3306,Ecuador,3/15/20,28,2,0
3307,Ecuador,3/16/20,37,2,0
3308,Ecuador,3/17/20,58,2,0
3309,Ecuador,3/18/20,111,2,0
3310,Ecuador,3/19/20,199,3,0
3311,Ecuador,3/2/20,6,0,0
3312,Ecuador,3/20/20,367,5,0
3313,Ecuador,3/21/20,506,7,3
3314,Ecuador,3/22/20,789,14,3
3315,Ecuador,3/23/20,981,18,3
3316,Ecuador,3/24/20,1082,27,3
3317,Ecuador,3/25/20,1173,28,3
3318,Ecuador,3/26/20,1403,34,3
3319,Ecuador,3/27/20,1595,36,3
3320,Ecuador,3/28/20,1823,48,3
3321,Ecuador,3/29/20,1924,58,3
3322,Ecuador,3/3/20,7,0,0
3323,Ecuador,3/30/20,1962,60,3
3324,Ecuador,3/31/20,2240,75,54
3325,Ecuador,3/4/20,10,0,0
3326,Ecuador,3/5/20,13,0,0
3327,Ecuador,3/6/20,13,0,0
3328,Ecuador,3/7/20,13,0,0
3329,Ecuador,3/8/20,14,0,0
3330,Ecuador,3/9/20,15,0,0
3331,Ecuador,4/1/20,2748,93,58
3332,Ecuador,4/10/20,7161,297,368
3333,Ecuador,4/11/20,7257,315,411
3334,Ecuador,4/12/20,7466,333,501
3335,Ecuador,4/13/20,7529,355,597
3336,Ecuador,4/14/20,7603,369,696
3337,Ecuador,4/15/20,7858,388,780
3338,Ecuador,4/16/20,8225,403,838
3339,Ecuador,4/17/20,8450,421,838
3340,Ecuador,4/18/20,9022,456,1008
3341,Ecuador,4/19/20,9468,474,1061
3342,Ecuador,4/2/20,3163,120,65
3343,Ecuador,4/20/20,10128,507,1150
3344,Ecuador,4/21/20,10398,520,1207
3345,Ecuador,4/22/20,10850,537,1262
3346,Ecuador,4/23/20,11183,560,1328
3347,Ecuador,4/24/20,22719,576,1366
3348,Ecuador,4/25/20,22719,576,1366
3349,Ecuador,4/26/20,22719,576,1366
3350,Ecuador,4/27/20,23240,663,1557
3351,Ecuador,4/28/20,24258,871,1557
3352,Ecuador,4/29/20,24675,883,1557
3353,Ecuador,4/3/20,3368,145,65
3354,Ecuador,4/30/20,24934,900,1558
3355,Ecuador,4/4/20,3465,172,100
3356,Ecuador,4/5/20,3646,180,100
3357,Ecuador,4/6/20,3747,191,100
3358,Ecuador,4/7/20,3747,191,100
3359,Ecuador,4/8/20,4450,242,140
3360,Ecuador,4/9/20,4965,272,339
3361,Ecuador,5/1/20,26336,1063,1913
3362,Ecuador,5/2/20,27464,1371,2132
3363,Ecuador,5/3/20,29538,1564,3300
3364,Ecuador,5/4/20,31881,1569,3433
3365,Ecuador,5/5/20,31881,1569,3433
3366,Ecuador,5/6/20,31881,1618,3433
3367,Ecuador,5/7/20,30298,1654,3433
3368,Egypt,2/14/20,1,0,0
3369,Egypt,2/15/20,1,0,0
3370,Egypt,2/16/20,1,0,0
3371,Egypt,2/17/20,1,0,0
3372,Egypt,2/18/20,1,0,0
3373,Egypt,2/19/20,1,0,0
3374,Egypt,2/20/20,1,0,0
3375,Egypt,2/21/20,1,0,0
3376,Egypt,2/22/20,1,0,0
3377,Egypt,2/23/20,1,0,0
3378,Egypt,2/24/20,1,0,0
3379,Egypt,2/25/20,1,0,0
3380,Egypt,2/26/20,1,0,0
3381,Egypt,2/27/20,1,0,0
3382,Egypt,2/28/20,1,0,1
3383,Egypt,2/29/20,1,0,1
3384,Egypt,3/1/20,2,0,1
3385,Egypt,3/10/20,59,1,1
3386,Egypt,3/11/20,60,1,27
3387,Egypt,3/12/20,67,1,27
3388,Egypt,3/13/20,80,2,27
3389,Egypt,3/14/20,109,2,27
3390,Egypt,3/15/20,110,2,21
3391,Egypt,3/16/20,150,2,27
3392,Egypt,3/17/20,196,4,32
3393,Egypt,3/18/20,196,6,32
3394,Egypt,3/19/20,256,6,32
3395,Egypt,3/2/20,2,0,1
3396,Egypt,3/20/20,285,8,39
3397,Egypt,3/21/20,294,10,41
3398,Egypt,3/22/20,327,14,56
3399,Egypt,3/23/20,366,19,56
3400,Egypt,3/24/20,402,20,80
3401,Egypt,3/25/20,456,21,95
3402,Egypt,3/26/20,495,24,102
3403,Egypt,3/27/20,536,30,116
3404,Egypt,3/28/20,576,36,121
3405,Egypt,3/29/20,609,40,132
3406,Egypt,3/3/20,2,0,1
3407,Egypt,3/30/20,656,41,150
3408,Egypt,3/31/20,710,46,157
3409,Egypt,3/4/20,2,0,1
3410,Egypt,3/5/20,3,0,1
3411,Egypt,3/6/20,15,0,1
3412,Egypt,3/7/20,15,0,1
3413,Egypt,3/8/20,49,1,1
3414,Egypt,3/9/20,55,1,1
3415,Egypt,4/1/20,779,52,179
3416,Egypt,4/10/20,1794,135,384
3417,Egypt,4/11/20,1939,146,426
3418,Egypt,4/12/20,2065,159,589
3419,Egypt,4/13/20,2190,164,589
3420,Egypt,4/14/20,2350,178,589
3421,Egypt,4/15/20,2505,183,589
3422,Egypt,4/16/20,2673,196,596
3423,Egypt,4/17/20,2844,205,646
3424,Egypt,4/18/20,3032,224,701
3425,Egypt,4/19/20,3144,239,732
3426,Egypt,4/2/20,865,58,201
3427,Egypt,4/20/20,3333,250,821
3428,Egypt,4/21/20,3490,264,870
3429,Egypt,4/22/20,3659,276,935
3430,Egypt,4/23/20,3891,287,1004
3431,Egypt,4/24/20,4092,294,1075
3432,Egypt,4/25/20,4319,307,1114
3433,Egypt,4/26/20,4534,317,1176
3434,Egypt,4/27/20,4782,337,1236
3435,Egypt,4/28/20,5042,359,1304
3436,Egypt,4/29/20,5268,380,1335
3437,Egypt,4/3/20,985,66,216
3438,Egypt,4/30/20,5537,392,1381
3439,Egypt,4/4/20,1070,71,241
3440,Egypt,4/5/20,1173,78,247
3441,Egypt,4/6/20,1322,85,259
3442,Egypt,4/7/20,1450,94,276
3443,Egypt,4/8/20,1560,103,305
3444,Egypt,4/9/20,1699,118,348
3445,Egypt,5/1/20,5895,406,1460
3446,Egypt,5/2/20,6193,415,1522
3447,Egypt,5/3/20,6465,429,1562
3448,Egypt,5/4/20,6813,436,1632
3449,Egypt,5/5/20,7201,452,1730
3450,Egypt,5/6/20,7588,469,1815
3451,Egypt,5/7/20,7981,482,1887
3452,El Salvador,3/19/20,1,0,0
3453,El Salvador,3/20/20,1,0,0
3454,El Salvador,3/21/20,3,0,0
3455,El Salvador,3/22/20,3,0,0
3456,El Salvador,3/23/20,3,0,0
3457,El Salvador,3/24/20,5,0,0
3458,El Salvador,3/25/20,9,0,0
3459,El Salvador,3/26/20,13,0,0
3460,El Salvador,3/27/20,13,0,0
3461,El Salvador,3/28/20,19,0,0
3462,El Salvador,3/29/20,24,0,0
3463,El Salvador,3/30/20,30,0,0
3464,El Salvador,3/31/20,32,1,0
3465,El Salvador,4/1/20,32,1,0
3466,El Salvador,4/10/20,117,6,15
3467,El Salvador,4/11/20,118,6,19
3468,El Salvador,4/12/20,125,6,21
3469,El Salvador,4/13/20,137,6,22
3470,El Salvador,4/14/20,149,6,25
3471,El Salvador,4/15/20,159,6,30
3472,El Salvador,4/16/20,164,6,33
3473,El Salvador,4/17/20,177,7,38
3474,El Salvador,4/18/20,190,7,43
3475,El Salvador,4/19/20,201,7,44
3476,El Salvador,4/2/20,41,2,0
